time,open,high,low,close,MA 1,MA 2
1776258000,4811.58,4830.16,4808.14,4828.75,,
1776261600,4828.75,4830.52,4813.03,4815.51,,
1776265200,4815.51,4816.11,4786.68,4801.36,,
1776268800,4801.36,4812.72,4799.82,4803.71,,
1776272400,4803.71,4808.7,4790.53,4792.13,,
1776276000,4792.13,4802.04,4789.76,4799.56,,
1776279600,4799.56,4803.41,4794.38,4795.97,,
1776283200,4795.97,4796.65,4787.36,4790.69,,
1776290400,4790.69,4811.63,4790.53,4807.16,,
1776294000,4807.16,4826.5,4807.1,4823.15,,
1776297600,4823.15,4837.39,4819.99,4832.84,,
1776301200,4832.84,4835.89,4810.89,4817.64,,
1776304800,4817.64,4824.9,4812.01,4819.33,,
1776308400,4819.33,4826.79,4818.73,4823.69,,
1776312000,4823.69,4833.45,4822.46,4833.03,,
1776315600,4833.03,4838.45,4820.75,4820.92,,
1776319200,4820.92,4830.66,4814.01,4825.76,,
1776322800,4825.76,4830.91,4816.88,4821.04,,
1776326400,4821.04,4821.88,4806.16,4813.39,,
1776330000,4813.39,4818.04,4806.56,4812.85,,
1776333600,4812.85,4817.25,4804.98,4817.22,,
1776337200,4817.22,4822.51,4815.15,4822.16,,
1776340800,4822.16,4823.02,4811.5,4816.2,,
1776344400,4816.2,4823.92,4784.11,4794.87,,
1776348000,4794.87,4805.44,4771.98,4788.66,,
1776351600,4788.66,4812.8,4788.16,4806.86,,
1776355200,4806.86,4810.14,4785.12,4792.03,,
1776358800,4792.03,4795.42,4781.32,4789.13,,
1776362400,4789.13,4794.35,4785.63,4789.6,,
1776366000,4789.6,4798.54,4789.44,4793.3,,
1776369600,4793.3,4794.04,4786.29,4789.8,,
1776376800,4789.8,4797.72,4789.8,4795.18,,
1776380400,4795.18,4797.59,4791.3,4791.37,,
1776384000,4791.37,4801.11,4785.65,4794.71,,
1776387600,4794.71,4795.6,4767.24,4789.33,,
1776391200,4789.33,4794.64,4784.11,4784.74,,
1776394800,4784.74,4798.05,4784.71,4793.16,,
1776398400,4793.16,4804.58,4792.55,4802.8,,
1776402000,4802.8,4806.08,4793.77,4794.06,,
1776405600,4794.06,4795.35,4779.26,4784.89,,
1776409200,4784.89,4794.75,4778.65,4784.45,,
1776412800,4784.45,4797.03,4780.95,4795.83,,
1776416400,4795.83,4800.89,4790.04,4790.43,,
1776420000,4790.43,4793.98,4782.21,4787.42,,
1776423600,4787.42,4811.67,4783.42,4799.14,,
1776427200,4799.14,4847.7,4797.76,4846.31,,
1776430800,4846.31,4890.67,4834.86,4880.17,,
1776434400,4880.17,4885.41,4860.77,4873.13,,
1776438000,4873.13,4880.64,4854.47,4867.42,,
1776441600,4867.42,4873.55,4863.67,4867.08,,
1776445200,4867.08,4869.62,4853.49,4862.45,,
1776448800,4862.45,4867.91,4855.76,4857.76,,
1776452400,4857.76,4861.4,4852.61,4854.59,,
1776456000,4854.59,4854.89,4834.07,4835.36,,
1776636000,4835.36,4835.36,4761.89,4778.97,,
1776639600,4778.97,4779.2,4736.37,4754.69,,
1776643200,4754.69,4774.43,4744.11,4772.23,,
1776646800,4772.23,4814.22,4771.03,4807.33,,
1776650400,4807.33,4809.28,4792.96,4797.21,,
1776654000,4797.21,4798.34,4788.68,4790.91,,
1776657600,4790.91,4795.81,4786.8,4788.85,,
1776661200,4788.85,4796.1,4778.79,4790.91,,
1776664800,4790.91,4795.3,4783.8,4795.28,,
1776668400,4795.28,4805.75,4786.69,4789.67,,
1776672000,4789.67,4796.18,4785.95,4796.06,,
1776675600,4796.06,4797.89,4783.44,4791.52,,
1776679200,4791.52,4800.98,4789.78,4795.81,,
1776682800,4795.81,4810.78,4786.53,4810.39,,
1776686400,4810.39,4822.04,4799,4803.39,,
1776690000,4803.39,4826.31,4799.55,4817.91,,
1776693600,4817.91,4827.69,4791.99,4805.11,,
1776697200,4805.11,4809.38,4792.73,4799.69,,
1776700800,4799.69,4806.23,4792.69,4805.48,,
1776704400,4805.48,4812.09,4803.66,4806.64,,
1776708000,4806.64,4816.51,4806.64,4813.91,,
1776711600,4813.91,4821.39,4810.03,4814.23,,
1776715200,4814.23,4821.94,4812.04,4820.22,,
1776722400,4820.22,4833.46,4820.06,4827.94,,
1776726000,4827.94,4831.85,4819.68,4821.98,,
1776729600,4821.98,4830.56,4816.75,4823.79,,
1776733200,4823.79,4824.67,4805.57,4810.13,,
1776736800,4810.13,4810.52,4802.13,4806.96,,
1776740400,4806.96,4807.75,4792.39,4796.89,,
1776744000,4796.89,4797.96,4788.47,4789.23,,
1776747600,4789.23,4797,4782.76,4784.09,,
1776751200,4784.09,4790.61,4774.57,4778.29,,
1776754800,4778.29,4792.61,4772.53,4786.16,,
1776758400,4786.16,4793.14,4774.63,4785.92,,
1776762000,4785.92,4789.54,4780.96,4783.71,,
1776765600,4783.71,4790.41,4780.64,4789.68,,
1776769200,4789.68,4798.02,4774.96,4794.62,,
1776772800,4794.62,4797.03,4766.24,4778.72,,
1776776400,4778.72,4794.13,4760.9,4779.15,,
1776780000,4779.15,4782.54,4723.14,4738.89,,
1776783600,4738.89,4757.4,4727.73,4741.54,,
1776787200,4741.54,4746.88,4707.91,4710.86,,
1776790800,4710.86,4722.21,4696.93,4711.08,,
1776794400,4711.08,4714.73,4692.31,4709.21,,
1776798000,4709.21,4715.12,4667.88,4679.26,,
1776801600,4679.26,4720.58,4668.74,4719.8,,
1776808800,4719.8,4729.14,4715.13,4719.27,,
1776812400,4719.27,4740.47,4717.79,4737.72,,
1776816000,4737.72,4747.57,4737.72,4739.77,,
1776819600,4739.77,4754.74,4735.95,4751.98,,
1776823200,4751.98,4758.86,4749.71,4755.63,,
1776826800,4755.63,4765.13,4752.87,4757.88,,
1776830400,4757.88,4759.65,4751.99,4754.63,,
1776834000,4754.63,4771.91,4752.03,4767.58,,
1776837600,4767.58,4767.88,4758.65,4767.82,,
1776841200,4767.82,4772.3,4759.46,4760.52,,
1776844800,4760.52,4762.31,4751.74,4757.23,,
1776848400,4757.23,4762.47,4752.3,4755.17,,
1776852000,4755.17,4760.2,4745.61,4759.27,,
1776855600,4759.27,4760.81,4747.71,4750.27,,
1776859200,4750.27,4760.2,4742.59,4744.26,,
1776862800,4744.26,4760.86,4736.26,4752.89,,
1776866400,4752.89,4757.52,4729.75,4735.91,,
1776870000,4735.91,4740.23,4724.74,4727.43,,
1776873600,4727.43,4735.01,4723.79,4728.48,,
1776877200,4728.48,4739.57,4728.39,4737.2,,
1776880800,4737.2,4749.94,4729.77,4741.75,,
1776884400,4741.75,4745.49,4736.79,4739.97,,
1776888000,4739.97,4740.77,4734.46,4737.9,,
1776895200,4737.9,4746.34,4725.47,4725.99,,
1776898800,4725.99,4730,4723.18,4727.71,,
1776902400,4727.71,4753.38,4693.94,4747.83,,
1776906000,4747.83,4749.96,4722.37,4723.21,,
1776909600,4723.21,4724.85,4697.93,4698.76,,
1776913200,4698.76,4708.65,4697.96,4704,,
1776916800,4704,4707.13,4698.52,4704.35,,
1776920400,4704.35,4715.26,4691.8,4713.57,,
1776924000,4713.57,4721.68,4708.46,4713.02,,
1776927600,4713.02,4720.56,4703.08,4719.2,,
1776931200,4719.2,4725,4701.55,4703.23,,
1776934800,4703.23,4703.74,4694.6,4697.57,,
1776938400,4697.57,4701.62,4684.12,4696.48,,
1776942000,4696.48,4720.95,4695.13,4720.61,,
1776945600,4720.61,4743.17,4719.54,4740.01,,
1776949200,4740.01,4741.22,4723.56,4724.28,,
1776952800,4724.28,4736.57,4717.13,4733.42,,
1776956400,4733.42,4741.02,4716.18,4720.45,,
1776960000,4720.45,4737.08,4715.46,4732.98,,
1776963600,4732.98,4734.58,4663.86,4709.28,,
1776967200,4709.28,4722.28,4698.94,4700.84,,
1776970800,4700.84,4704.56,4689.33,4695.95,,
1776974400,4695.95,4698.24,4686.47,4692.44,,
1776981600,4692.44,4699.49,4689.75,4692.99,,
1776985200,4692.99,4700.48,4686.44,4694.92,,
1776988800,4694.92,4707.47,4690.66,4704.61,,
1776992400,4704.61,4711.14,4690.04,4699.52,,
1776996000,4699.52,4700.48,4672.68,4676.52,,
1776999600,4676.52,4678.34,4668.49,4671.95,,
1777003200,4671.95,4676.99,4657.69,4674.52,,
1777006800,4674.52,4687.48,4669.49,4686.42,,
1777010400,4686.42,4688.13,4666.87,4671.73,,
1777014000,4671.73,4695.09,4670.84,4694.34,,
1777017600,4694.34,4697.4,4684.85,4690.76,,
1777021200,4690.76,4696.72,4679.13,4681.92,,
1777024800,4681.92,4686.09,4674.37,4677.71,,
1777028400,4677.71,4717.41,4677.71,4706.89,,
1777032000,4706.89,4711.78,4690.25,4700.59,,
1777035600,4700.59,4717.45,4689.6,4711.46,,
1777039200,4711.46,4740.42,4706.85,4726.35,,
1777042800,4726.35,4733.41,4714.66,4727.05,,
1777046400,4727.05,4729.68,4718.97,4726.77,,
1777050000,4726.77,4729.99,4718.97,4723.34,,
1777053600,4723.34,4724.93,4716.85,4722.79,,
1777057200,4722.79,4726.1,4713.5,4716.1,,
1777060800,4716.1,4717.5,4705.05,4707.41,,
1777240800,4707.41,4707.41,4679.7,4684.2,,
1777244400,4684.2,4684.72,4674.69,4679.99,,
1777248000,4679.99,4698.09,4671.76,4697.67,,
1777251600,4697.67,4709.74,4690.92,4702.56,,
1777255200,4702.56,4723.23,4696.16,4718.1,,
1777258800,4718.1,4729.53,4714.06,4723.99,,
1777262400,4723.99,4729.83,4722.49,4724.89,,
1777266000,4724.89,4725.5,4708.51,4710.19,,
1777269600,4710.19,4715.64,4709.17,4712.66,,
1777273200,4712.66,4718.25,4709.77,4713.35,,
1777276800,4713.35,4714.6,4705.41,4706.75,,
1777280400,4706.75,4708.23,4699.25,4703.58,,
1777284000,4703.58,4710.97,4699.49,4708.7,,
1777287600,4708.7,4709.1,4700.06,4704.82,,
1777291200,4704.82,4712.45,4696.94,4699.24,,
1777294800,4699.24,4703.55,4688.91,4696.01,,
1777298400,4696.01,4696.76,4676.5,4678.11,,
1777302000,4678.11,4682.57,4667.07,4669.9,,
1777305600,4669.9,4679.63,4667.19,4676.73,,
1777309200,4676.73,4686.18,4668.35,4682.09,,
1777312800,4682.09,4685.51,4678.81,4680.63,,
1777316400,4680.63,4682.69,4676.55,4680.83,,
1777320000,4680.83,4682.29,4677.27,4681.97,,
1777327200,4681.97,4691.11,4681.83,4687.95,,
1777330800,4687.95,4695.24,4686.83,4691.6,,
1777334400,4691.6,4701.33,4690.32,4690.56,,
1777338000,4690.56,4691.57,4668.99,4670.23,,
1777341600,4670.23,4679.79,4666.19,4669.16,,
1777345200,4669.16,4675.86,4668,4671.06,,
1777348800,4671.06,4671.38,4666.31,4667.7,,
1777352400,4667.7,4668.06,4623.5,4632.25,,
1777356000,4632.25,4642.95,4623.15,4628.99,,
1777359600,4628.99,4639.24,4620.56,4632.92,,
1777363200,4632.92,4635.39,4614.37,4629.52,,
1777366800,4629.52,4630.06,4604.54,4604.84,,
1777370400,4604.84,4616.44,4603.13,4603.18,,
1777374000,4603.18,4608.88,4555.29,4562.49,,
1777377600,4562.49,4600.09,4554.82,4593.34,,
1777381200,4593.34,4594.3,4570.79,4580.32,,
1777384800,4580.32,4580.54,4557.07,4574.39,,
1777388400,4574.39,4586.36,4566.87,4586.24,,
1777392000,4586.24,4594.69,4577.69,4592.21,,
1777395600,4592.21,4601.39,4587.05,4594.75,,
1777399200,4594.75,4600.6,4591.87,4594.32,,
1777402800,4594.32,4600.05,4593.21,4595.39,,
1777406400,4595.39,4598.65,4591.07,4595.6,,
1777413600,4595.6,4599.1,4592.04,4594.08,,
1777417200,4594.08,4596.13,4587.4,4595.6,,
1777420800,4595.6,4610.25,4594.63,4600.27,,
1777424400,4600.27,4600.49,4575.63,4584.73,,
1777428000,4584.73,4604.18,4584.49,4593.67,,
1777431600,4593.67,4603.08,4591.96,4595.66,,
1777435200,4595.66,4605.72,4595.14,4604.94,,
1777438800,4604.94,4607.66,4590.73,4591.13,,
1777442400,4591.13,4598.64,4580.74,4584.41,,
1777446000,4584.41,4588.93,4567.24,4567.72,,
1777449600,4567.72,4576.68,4557.17,4573.11,,
1777453200,4573.11,4580.79,4551.42,4555.69,,
1777456800,4555.69,4576.55,4554.99,4569.74,,
1777460400,4569.74,4572.11,4559.05,4561.59,,
1777464000,4561.59,4568.99,4541.21,4544.86,,
1777467600,4544.86,4553.32,4509.97,4521.65,,
1777471200,4521.65,4542.72,4517.42,4539.38,,
1777474800,4539.38,4558.89,4536.07,4547.56,,
1777478400,4547.56,4564.93,4543.24,4545.39,,
1777482000,4545.39,4554.46,4541.5,4546.6,,
1777485600,4543.37,4552.56,4518.07,4538.05,,
1777489200,4538.05,4550.67,4533.16,4546.93,,
1777492800,4546.93,4553.62,4541.07,4544.25,,
1777500000,4544.25,4552.56,4538.96,4551.7,,
1777503600,4551.7,4562.08,4549.3,4561.53,,
1777507200,4561.53,4574.14,4556.3,4569.84,,
1777510800,4569.84,4582.39,4564.52,4579.02,,
1777514400,4579.02,4581.92,4559.87,4564.93,,
1777518000,4564.93,4569.08,4555.49,4555.84,,
1777521600,4555.84,4557.08,4540.72,4541.92,,
1777525200,4541.92,4569.7,4541.71,4562.59,,
1777528800,4562.59,4591.51,4560.03,4589.41,,
1777532400,4589.41,4605.47,4584.65,4598.45,,
1777536000,4598.45,4629.59,4597.26,4616.26,,
1777539600,4616.26,4631.87,4614.2,4625.15,,
1777543200,4625.15,4646.85,4623.53,4639.57,,
1777546800,4639.57,4645.71,4626.75,4630.13,,
1777550400,4630.13,4640.05,4624.07,4639.52,,
1777554000,4639.52,4645.99,4610.44,4610.7,,
1777557600,4610.7,4625.94,4609.03,4619.69,,
1777561200,4619.69,4625.5,4611.28,4615.36,,
1777564800,4615.36,4617.72,4605.27,4607.59,,
1777568400,4607.59,4621.75,4607.4,4616.86,,
1777572000,4616.86,4625.17,4616.66,4622.36,,
1777575600,4622.36,4627.37,4614.32,4617.18,,
1777579200,4617.18,4622.53,4615.44,4621.72,,
1777586400,4621.72,4632.94,4621.72,4630.05,,
1777590000,4630.05,4634.13,4626.22,4626.46,,
1777593600,4626.46,4630.96,4618.2,4619.49,,
1777597200,4619.49,4622.15,4613.82,4620.86,,
1777600800,4620.86,4636.15,4616.25,4619.23,,
1777604400,4619.23,4632.01,4617.52,4626.51,,
1777608000,4626.51,4628.63,4608.78,4608.96,,
1777611600,4608.96,4616.11,4602.77,4604.71,,
1777615200,4604.71,4607.89,4590.56,4594.62,,
1777618800,4594.62,4598.08,4575.84,4578.07,,
1777622400,4578.07,4582.47,4564.71,4568.92,,
1777626000,4568.92,4572.96,4560.01,4562.72,,
1777629600,4562.72,4576.09,4561.29,4566.88,,
1777633200,4566.88,4579.56,4562.38,4578.73,,
1777636800,4578.73,4607.83,4574.87,4590.87,,
1777640400,4590.87,4628.76,4586.44,4625.22,,
1777644000,4625.22,4660.33,4623.65,4632.08,,
1777647600,4632.08,4647.86,4618.82,4643.11,,
1777651200,4643.11,4649.89,4633.64,4638.67,,
1777654800,4638.67,4642.66,4626.7,4629.39,,
1777658400,4629.39,4630.63,4613.62,4624.36,,
1777662000,4624.36,4627.72,4608.75,4610.79,,
1777665600,4610.79,4615.71,4606.79,4613.29,,
1777845600,4613.29,4629.36,4612.11,4618.6,,
1777849200,4618.6,4620.67,4610.98,4613.56,,
1777852800,4613.56,4616.38,4601.58,4612.79,,
1777856400,4612.79,4613.97,4592.51,4612.9,,
1777860000,4612.9,4618.69,4590.79,4605.68,,
1777863600,4605.68,4617.13,4598.23,4615.05,,
1777867200,4615.05,4615.54,4605.14,4605.98,,
1777870800,4605.98,4612.86,4592,4598.89,,
1777874400,4598.89,4600.68,4583.79,4588.64,,
1777878000,4588.64,4593.44,4577.48,4579.03,,
1777881600,4579.03,4581.42,4573.52,4576.97,,
1777885200,4576.97,4584.59,4571.63,4575.41,,
1777888800,4575.41,4575.9,4526.09,4562.58,,
1777892400,4562.58,4570.69,4551.11,4560.29,,
1777896000,4560.29,4579.27,4558.95,4568.22,,
1777899600,4568.22,4576.08,4555.33,4563.69,,
1777903200,4563.69,4583.16,4553.16,4561.5,,
1777906800,4561.5,4566.09,4512.31,4521.47,,
1777910400,4521.47,4526.89,4500.45,4510.64,,
1777914000,4510.64,4531.53,4510.64,4522.25,,
1777917600,4522.25,4525.37,4509.76,4516.17,,
1777921200,4516.17,4527.23,4511.23,4517.5,,
1777924800,4517.5,4523.5,4511.54,4521.82,,
1777932000,4521.82,4524.36,4515.25,4517.18,,
1777935600,4517.18,4521.64,4515.67,4519.07,,
1777939200,4519.07,4530.33,4513.14,4529.61,,
1777942800,4529.61,4542.04,4525.2,4541.03,,
1777946400,4541.03,4546.82,4534.38,4539.04,,
1777950000,4539.04,4542.73,4532.25,4534.62,,
1777953600,4534.62,4536.48,4527.82,4533.63,,
1777957200,4533.63,4551.73,4531.09,4545.75,,
1777960800,4545.75,4551.87,4533.59,4548.08,,
1777964400,4548.08,4558.3,4543.32,4545.62,,
1777968000,4545.62,4559.46,4545.41,4558.33,,
1777971600,4558.33,4560.43,4550.94,4556.12,,
1777975200,4556.12,4556.87,4540.15,4543.7,,
1777978800,4543.7,4564.94,4539.79,4562.85,,
1777982400,4562.85,4574.24,4554.11,4564.34,,
1777986000,4564.34,4584.99,4564.3,4578.87,,
1777989600,4578.87,4586.71,4565.61,4582.37,,
1777993200,4582.37,4583.82,4568.26,4568.47,,
1777996800,4568.47,4569.01,4553.56,4561.19,,
1778000400,4561.19,4562.69,4553.19,4559.87,,
1778004000,4559.87,4565.81,4557.52,4560.89,,
1778007600,4560.89,4561.57,4551.47,4554.91,,
1778011200,4554.91,4560.08,4553.88,4556.5,,
1778018400,4556.5,4576.87,4545.95,4573.31,,
1778022000,4573.31,4595.65,4569.22,4593.98,,
1778025600,4593.98,4619.97,4587.95,4618.61,,
1778029200,4618.61,4628.81,4609.35,4625.76,,
1778032800,4625.76,4641.85,4625.1,4640.91,,
1778036400,4640.91,4652.03,4638.34,4643.54,,
1778040000,4643.54,4653.53,4643.23,4649.05,,
1778043600,4649.05,4663.89,4644.43,4663.09,,
1778047200,4663.09,4669.83,4656.97,4669.27,,
1778050800,4669.27,4681.85,4657.3,4681.27,,
1778054400,4681.27,4702.96,4671.67,4700.15,,
1778058000,4700.15,4708.52,4689.04,4701.63,,
1778061600,4701.63,4723.09,4695.41,4717.79,,
1778065200,4717.79,4721.28,4690.9,4691.83,,
1778068800,4691.83,4693.04,4660.21,4683.04,,
1778072400,4683.04,4707.66,4668.74,4702.05,,
1778076000,4702.05,4717.49,4697.56,4703.06,,
1778079600,4703.06,4705.79,4687.7,4687.7,,
1778083200,4687.7,4692.05,4679.49,4683.01,,
1778086800,4683.01,4688.06,4678.98,4684.11,,
1778090400,4684.11,4690.56,4681.83,4686.09,,
1778094000,4686.09,4700.13,4685.98,4692.48,,
1778097600,4692.48,4699.54,4685.17,4691.11,,
1778104800,4691.11,4700.05,4689.11,4694.81,,
1778108400,4694.81,4699.41,4689.97,4699.03,,
1778112000,4699.03,4701.19,4685.15,4688.68,,
1778115600,4688.68,4721.53,4684.94,4714.81,,
1778119200,4714.81,4718.67,4699.47,4707.03,,
1778122800,4707.03,4709.68,4698.99,4699.24,,
1778126400,4699.24,4700.98,4692.04,4696.47,,
1778130000,4696.47,4706.6,4694.4,4701.07,,
1778133600,4701.07,4749.93,4700.83,4739.24,,
1778137200,4739.24,4750.61,4731.42,4743.21,,
1778140800,4743.21,4753.44,4730.56,4731,,
1778144400,4731,4739.4,4721.65,4729.13,,
1778148000,4729.13,4739.67,4726.5,4735.64,,
1778151600,4735.64,4743.7,4727.18,4742.74,,
1778155200,4742.74,4752.63,4732.83,4750.15,,
1778158800,4750.15,4758.1,4731.1,4746.1,,
1778162400,4746.1,4763.38,4740.79,4762.57,,
1778166000,4762.57,4764.78,4726.3,4729.13,,
1778169600,4729.13,4729.62,4704.08,4715.04,,
1778173200,4715.04,4719.62,4687.8,4711.43,,
1778176800,4711.43,4716.13,4695.41,4709.55,,
1778180400,4709.55,4712.95,4697.68,4702.85,,
1778184000,4702.85,4719,4684.58,4685.5,,
1778191200,4685.5,4699.48,4681.53,4685.5,,
1778194800,4685.5,4705.48,4684.24,4704.14,,
1778198400,4704.14,4709.39,4693.84,4701.24,,
1778202000,4701.24,4725.52,4700.53,4722.74,,
1778205600,4722.74,4732.69,4706.75,4713.47,,
1778209200,4713.47,4731.02,4711.03,4719.51,,
1778212800,4719.51,4723.28,4708.68,4711.1,,
1778216400,4711.1,4731.1,4709.25,4727.3,,
1778220000,4727.3,4734.65,4712.33,4725.53,,
1778223600,4725.53,4726.44,4696.67,4707.72,,
1778227200,4707.72,4723.55,4706.53,4715.65,,
1778230800,4715.65,4722.85,4707.4,4711.76,,
1778234400,4711.76,4727.98,4710.96,4719.65,,
1778238000,4719.65,4727.35,4713.6,4717.72,,
1778241600,4717.72,4731.97,4702.72,4724.24,,
1778245200,4724.24,4747.77,4715.99,4747.55,,
1778248800,4747.55,4749.46,4713.29,4715.85,,
1778252400,4715.85,4720.92,4701.95,4707.09,,
1778256000,4707.09,4720.27,4705.51,4712.5,,
1778259600,4712.5,4722.73,4712.2,4720.73,,
1778263200,4720.73,4728.95,4719.83,4721.93,,
1778266800,4721.93,4726.88,4720.83,4724.05,,
1778270400,4724.05,4724.23,4714.89,4715.93,,
1778450400,4715.93,4715.93,4678.48,4691.79,,
1778454000,4691.79,4698.8,4688.33,4691.65,,
1778457600,4691.65,4693.39,4669.8,4683.14,,
1778461200,4683.14,4705.59,4674.25,4685.42,,
1778464800,4685.42,4700.23,4676.44,4681.73,,
1778468400,4681.73,4690.45,4675.29,4678.47,,
1778472000,4678.47,4679.81,4668.21,4671.97,,
1778475600,4671.97,4680.83,4647.64,4652.15,,
1778479200,4652.15,4680.46,4649.18,4678.51,,
1778482800,4678.51,4680.33,4664.1,4667.6,,
1778486400,4667.6,4678.73,4664.14,4667.65,,
1778490000,4667.65,4670.05,4650.43,4656.9,,
1778493600,4656.9,4667.51,4656.36,4664.03,,
1778497200,4664.03,4677.31,4663.96,4674.53,,
1778500800,4674.53,4701.06,4667.33,4700.07,,
1778504400,4700.07,4748.56,4698.58,4735.72,,
1778508000,4735.72,4738.15,4714.97,4725.5,,
1778511600,4725.5,4738.24,4722.75,4732.02,,
1778515200,4732.02,4733.63,4707.88,4716.34,,
1778518800,4716.34,4724.67,4715.84,4723.73,,
1778522400,4723.73,4729.34,4720.95,4724.89,,
1778526000,4724.89,4736.22,4722.38,4733.62,,
1778529600,4733.62,4738.53,4729.75,4735.26,,
1778536800,4735.26,4755.28,4735.26,4750.88,,
1778540400,4750.88,4770.27,4745.84,4767.21,,
1778544000,4767.21,4773.54,4748.4,4749.23,,
1778547600,4749.23,4755.47,4720.17,4727.1,,
1778551200,4727.1,4733.94,4721.97,4730.11,,
1778554800,4730.11,4733.43,4717.64,4720.24,,
1778558400,4720.24,4730.47,4710.62,4713.97,,
1778562000,4713.97,4722.29,4708.58,4713.93,,
1778565600,4713.93,4714.02,4694.47,4696.89,,
1778569200,4696.89,4703.77,4686.54,4699.75,,
1778572800,4699.75,4706.79,4697.06,4703.3,,
1778576400,4703.3,4705.14,4694.06,4699.46,,
1778580000,4699.46,4708.5,4684.45,4694.44,,
1778583600,4694.44,4709.21,4686.97,4706.44,,
1778587200,4706.44,4711.44,4689.31,4705.59,,
1778590800,4705.59,4708.81,4676.54,4679.15,,
1778594400,4679.15,4694.93,4669.04,4672.89,,
1778598000,4672.89,4676.07,4637.87,4665.98,,
1778601600,4665.98,4675.04,4664.19,4671.18,,
1778605200,4671.18,4682.27,4671.15,4678.81,,
1778608800,4678.81,4698.09,4675.93,4695.86,,
1778612400,4695.86,4715.76,4695.86,4715.58,,
1778616000,4715.58,4719.4,4711.89,4714.26,,
1778623200,4714.26,4722.41,4711.76,4716.87,,
1778626800,4716.87,4723.99,4714.64,4717.13,,
1778630400,4717.13,4726.26,4714.01,4714.9,,
1778634000,4714.9,4717.39,4700.95,4702.48,,
1778637600,4702.48,4707.53,4687.28,4691.97,,
1778641200,4691.97,4705.84,4688.96,4696.04,,
1778644800,4696.04,4703.35,4695.34,4699.48,,
1778648400,4699.48,4707.31,4693.41,4704.16,,
1778652000,4704.16,4715.3,4698.99,4701.9,,
1778655600,4701.9,4708.91,4696.86,4702.78,,
1778659200,4702.78,4704.17,4694.32,4700.6,,
1778662800,4700.6,4701.95,4685.81,4700.98,,
1778666400,4700.98,4710.65,4693.65,4694.18,,
1778670000,4694.18,4705.55,4691.49,4697.38,,
1778673600,4697.38,4701.6,4675.81,4683.75,,
1778677200,4683.75,4694.62,4669.44,4679.38,,
1778680800,4679.38,4690.88,4672.89,4679.75,,
1778684400,4679.75,4700.16,4678.87,4695.34,,
1778688000,4695.34,4709.88,4694.93,4695.73,,
1778691600,4695.73,4701.23,4684.45,4685.54,,
1778695200,4685.54,4694.02,4677.36,4685.01,,
1778698800,4685.01,4690.42,4683.28,4688.06,,
1778702400,4688.06,4693.24,4685.92,4687.55,,
1778709600,4687.55,4700.53,4687.55,4700.01,,
1778713200,4700.01,4702.13,4692.96,4696.57,,
1778716800,4696.57,4706.57,4689.19,4704.94,,
1778720400,4704.94,4706.9,4683.41,4688.8,,
1778724000,4688.8,4699.71,4679.57,4686.08,,
1778727600,4686.08,4693.22,4673.76,4675.05,,
1778731200,4675.05,4712.69,4667.87,4702.28,,
1778734800,4702.28,4704.13,4688.85,4689.94,,
1778738400,4689.94,4702.48,4686.06,4700.09,,
1778742000,4700.09,4718.65,4690.63,4693.25,,
1778745600,4693.25,4706.62,4691.83,4693.33,,
1778749200,4693.33,4702.54,4688.12,4699.5,,
1778752800,4699.5,4705.4,4691.07,4696.88,,
1778756400,4696.88,4704.84,4689.38,4694.01,,
1778760000,4694.01,4710.04,4692.23,4704.75,,
1778763600,4704.75,4707.78,4666.13,4679.54,,
1778767200,4679.54,4700.87,4677.26,4679.44,,
1778770800,4679.44,4689.52,4677.02,4685.57,,
1778774400,4685.57,4686.56,4670.41,4678.52,,
1778778000,4678.52,4682.9,4676.3,4678.23,,
1778781600,4678.23,4678.37,4666.61,4671.54,,
1778785200,4671.54,4671.82,4652.99,4654.24,,
1778788800,4654.24,4656.97,4644.24,4650.02,,
1778796000,4650.02,4662.7,4646.98,4662.37,,
1778799600,4662.37,4665.43,4646.42,4652.14,,
1778803200,4652.14,4658.34,4613.31,4630.07,,
1778806800,4630.07,4631.39,4607.16,4614.2,,
1778810400,4614.2,4623.41,4609.31,4618.09,,
1778814000,4618.09,4622.33,4607.5,4615.29,,
1778817600,4615.29,4621.41,4604.24,4606.17,,
1778821200,4606.17,4606.46,4557.23,4558.44,,
1778824800,4558.44,4580.38,4556.07,4569.8,,
1778828400,4569.8,4588.78,4565.93,4570.78,,
1778832000,4570.78,4572.16,4549.82,4554.46,,
1778835600,4554.46,4563.72,4531.83,4545.77,,
1778839200,4545.77,4572.63,4544.16,4565.99,,
1778842800,4565.99,4570.21,4549.82,4552.03,,
1778846400,4552.03,4558.77,4543.57,4545.96,,
1778850000,4545.96,4557.48,4510.51,4533.36,,
1778853600,4533.36,4566.45,4525.21,4562.63,,
1778857200,4562.63,4563.59,4533.69,4540.01,,
1778860800,4540.01,4548.14,4529.24,4544.32,,
1778864400,4544.32,4564.37,4543.12,4559.44,,
1778868000,4559.44,4562.9,4552.4,4559.24,,
1778871600,4559.24,4560.19,4544.86,4545.91,,
1778875200,4545.91,4546.43,4532.83,4539.99,,
1779055200,4539.99,4554.78,4528.37,4546.05,,
1779058800,4546.09,4547.6,4531.54,4536.68,,
1779062400,4536.68,4541.96,4480.04,4515.66,,
1779066000,4515.66,4535.56,4489.22,4525.55,,
