time,open,high,low,close,Upper 2.0 R edge,Lower 2.0 R edge,VWAP,MA 1,MA 2
1786401900,4395.34,4401.04,4395.28,4399.73,4395.769999999999,4258.170000000001,4393.75018330302,,
1786402800,4399.73,4402.09,4395.56,4397.45,4395.769999999999,4258.170000000001,4394.99976045568,,
1786403700,4397.45,4397.47,4394.44,4395.35,4395.769999999999,4258.170000000001,4395.086865180687,,
1786404600,4395.35,4398.87,4395.1,4398.7,4395.769999999999,4258.170000000001,4395.400389203518,,
1786405500,4398.7,4402.47,4395.87,4402.18,4395.769999999999,4258.170000000001,4396.612504195134,,
1786406400,4402.18,4408.93,4396.25,4405.49,4395.769999999999,4258.170000000001,4398.686888048332,,
1786407300,4405.49,4416.14,4404.52,4414.1,4395.769999999999,4258.170000000001,4400.864171404616,,
1786408200,4414.1,4414.22,4407.27,4414.05,4395.769999999999,4258.170000000001,4402.549157646467,,
1786409100,4414.05,4419.2,4408.08,4409.39,4395.769999999999,4258.170000000001,4403.9119045531925,,
1786410000,4409.39,4415.23,4393.29,4414.47,4395.769999999999,4258.170000000001,4405.020562804851,,
1786410900,4414.47,4420.23,4412.51,4419.19,4395.769999999999,4258.170000000001,4406.93627001035,,
1786411800,4419.19,4422.23,4414.67,4415.36,4395.769999999999,4258.170000000001,4408.187638621387,,
1786412700,4415.36,4434.12,4414.61,4429.64,4395.769999999999,4258.170000000001,4410.094632818747,,
1786413600,4429.64,4434.36,4421.58,4433.82,4395.769999999999,4258.170000000001,4411.859321634101,,
1786414500,4433.82,4435.25,4426.01,4428.47,4395.769999999999,4258.170000000001,4412.762364053604,,
1786415400,4428.47,4429.28,4413.67,4418.27,4395.769999999999,4258.170000000001,4413.404005755132,,
1786416300,4418.27,4418.98,4407.91,4410.77,,,4413.356847802859,,
1786417200,4410.77,4415.27,4409.39,4413.46,,,4413.3254853417575,,
1786418100,4413.46,4420.66,4412.89,4420.39,,,4413.509364245015,,
1786419000,4420.39,4421.5,4415.67,4416.02,,,4413.608133035227,,
1786419900,4416.02,4418.84,4414.05,4416.7,,,4413.676574419112,,
1786420800,4416.7,4419.63,4411.97,4413.86,4515.78,4311.63,4413.712660853925,,
1786421700,4413.86,4415.89,4409.85,4415.33,4515.78,4311.63,4413.712086027578,,
1786422600,4415.33,4420.31,4408.13,4409.91,4515.78,4311.63,4413.668833619243,,
1786423500,4409.91,4411.44,4403.06,4408.88,4515.78,4311.63,4413.494624572331,,
1786424400,4408.88,4409.09,4399.3,4402.19,4515.78,4311.63,4413.262990192891,,
1786425300,4402.19,4402.19,4390.76,4392.4,4515.78,4311.63,4412.642240367722,,
1786426200,4392.4,4392.4,4372.51,4376.9,4515.78,4311.63,4409.769826480525,,
1786427100,4376.9,4378.05,4367.47,4375.35,4515.78,4311.63,4407.666040146037,,
1786428000,4375.35,4382.53,4371.74,4372.77,4515.78,4311.63,4406.197326943853,,
1786428900,4372.77,4376.11,4361.67,4363.43,4515.78,4311.63,4404.380465639813,,
1786429800,4363.43,4369.34,4359.6,4363.6,4515.78,4311.63,4402.681746099353,,
1786430700,4363.6,4367.59,4359.59,4366.28,4515.78,4311.63,4401.593772111004,,
1786431600,4366.28,4367.57,4361.18,4363.32,4515.78,4311.63,4400.60261894357,,
1786432500,4363.32,4365.98,4357.45,4362.97,4515.78,4311.63,4399.720865121701,,
1786433400,4362.97,4364.87,4356.72,4358.73,4515.78,4311.63,4398.813649038176,,
1786434300,4358.73,4361.42,4356.63,4357.63,4515.78,4311.63,4398.136401662155,,
1786435200,4357.63,4366.7,4356.91,4365.21,4515.78,4311.63,4397.329252421704,,
1786436100,4365.21,4369.76,4359.02,4369.23,4515.78,4311.63,4396.689243995953,,
1786437000,4369.23,4375.99,4368.6,4374.72,4515.78,4311.63,4396.261915136258,,
1786437900,4374.72,4376.65,4368.96,4369.03,4515.78,4311.63,4395.819867807578,,
1786438800,4369.03,4372.95,4367.51,4372.34,4515.78,4311.63,4395.43476487084,,
1786439700,4372.34,4375.6,4370.59,4371.84,4515.78,4311.63,4394.967790280121,,
1786440600,4371.84,4375.09,4369.85,4370.43,4515.78,4311.63,4394.607116860365,,
1786441500,4370.43,4374.69,4370.3,4372.31,4515.78,4311.63,4394.375522558921,,
1786442400,4372.31,4376,4371.1,4373.12,4515.78,4311.63,4394.112657467949,,
1786443300,4373.12,4381.78,4372.36,4378.21,4515.78,4311.63,4393.788286419144,,
1786444200,4378.21,4380.97,4376.86,4377.72,4515.78,4311.63,4393.574275524552,,
1786445100,4377.72,4382.6,4377.48,4382.31,4515.78,4311.63,4393.421335492908,,
1786446000,4382.31,4392.98,4380.38,4391.51,4515.78,4311.63,4393.1953625515935,,
1786446900,4391.51,4392.34,4385.1,4387.27,4515.78,4311.63,4393.097126546024,,
1786447800,4387.27,4388.06,4382.95,4386.01,4515.78,4311.63,4392.986902422072,,
1786448700,4386.01,4389.84,4384.86,4387.61,4515.78,4311.63,4392.903980955198,,
1786449600,4387.61,4397.49,4383.78,4396.79,4515.78,4311.63,4392.898945735174,,
1786450500,4396.79,4399.66,4387.49,4391.16,4515.78,4311.63,4392.895038218087,,
1786451400,4391.16,4398.6,4388.77,4398.51,4515.78,4311.63,4392.94800329516,,
1786452300,4398.51,4400.05,4392.04,4392.38,4515.78,4311.63,4392.977528800569,,
1786453200,4392.38,4400.82,4391.68,4393.73,4515.78,4311.63,4393.045364472995,,
1786454100,4393.73,4400.82,4389.31,4397.82,4515.78,4311.63,4393.113723019371,,
1786455000,4397.82,4401.8,4388.81,4399.72,4515.78,4311.63,4393.279692487988,,
1786455900,4399.72,4404.16,4384.38,4388.94,4515.78,4311.63,4393.24272475471,,
1786456800,4388.94,4389.77,4381.1,4386.91,4515.78,4311.63,4392.989005186876,,
1786457700,4386.91,4390.17,4381.48,4383.9,4515.78,4311.63,4392.76203121436,,
1786458600,4383.9,4395.3,4383.9,4393.3,4515.78,4311.63,4392.712783010191,,
1786459500,4393.3,4397.88,4391.78,4394.05,4515.78,4311.63,4392.748232721971,,
1786460400,4394.05,4398.74,4389.09,4392.11,4515.78,4311.63,4392.759745154696,,
1786461300,4392.11,4392.11,4381.93,4386.72,4515.78,4311.63,4392.619723321347,,
1786462200,4386.72,4387.06,4368.92,4375.77,4515.78,4311.63,4392.130131512111,,
1786463100,4375.77,4383.87,4374.79,4383.72,4515.78,4311.63,4391.933026951489,,
1786464000,4383.72,4384.8,4378.51,4379.44,4515.78,4311.63,4391.776260206366,,
1786464900,4379.44,4383.39,4378.33,4382.92,4515.78,4311.63,4391.6516298387,,
1786465800,4382.92,4385.8,4379.21,4384.71,4515.78,4311.63,4391.574800361278,,
1786466700,4384.71,4385.46,4380.98,4383.23,4515.78,4311.63,4391.485689692179,,
1786467600,4383.23,4385.64,4381,4381.03,4515.78,4311.63,4391.38490521024,,
1786468500,4381.03,4384.42,4378.82,4381.28,4515.78,4311.63,4391.258197779671,,
1786469400,4381.28,4381.82,4374.16,4376.22,4515.78,4311.63,4391.106643335224,,
1786470300,4376.22,4377.53,4368.94,4369.02,4515.78,4311.63,4390.929241663363,,
1786471200,4369.02,4369.22,4360.14,4363.82,4515.78,4311.63,4390.4265556838845,,
1786472100,4363.82,4367.21,4360.29,4361.25,4515.78,4311.63,4390.0326163110785,,
1786473000,4361.25,4371.75,4361.07,4371.04,4515.78,4311.63,4389.845595191074,,
1786473900,4371.04,4372.58,4369.89,4371.49,4515.78,4311.63,4389.7420190795265,,
1786474800,4371.49,4372.2,4363.38,4363.82,4515.78,4311.63,4389.542244097297,,
1786475700,4363.82,4370.81,4361.22,4370.36,4515.78,4311.63,4389.318394841368,,
1786476600,4370.36,4374.26,4366.35,4367.5,4515.78,4311.63,4389.141706046809,,
1786477500,4367.5,4373.37,4366.15,4370.58,4515.78,4311.63,4388.9421929079235,,
1786478400,4370.58,4371.09,4368.4,4370.27,4515.78,4311.63,4388.877033185563,,
1786479300,4370.27,4370.96,4367.55,4370.25,4515.78,4311.63,4388.837030755847,,
1786480200,4370.25,4370.38,4367.35,4367.35,4515.78,4311.63,4388.803444211586,,
1786481100,4367.35,4369.88,4366.99,4368.69,4515.78,4311.63,4388.758428549968,,
1786485600,4368.69,4375.61,4368.69,4373.88,4515.78,4311.63,4372.7266666666665,,
1786486500,4373.88,4377.13,4373.3,4376.58,4515.78,4311.63,4374.361851851852,,
1786487400,4376.58,4377.97,4374.73,4376.23,4515.78,4311.63,4375.032233938684,,
1786488300,4376.23,4378.42,4367.13,4368.89,4515.78,4311.63,4373.789966984126,,
1786489200,4368.89,4369.73,4362.44,4366.39,4515.78,4311.63,4371.396989679597,,
1786490100,4366.39,4374.59,4365.11,4372.74,4515.78,4311.63,4371.286288571106,,
1786491000,4372.74,4372.74,4366.54,4367.89,4515.78,4311.63,4371.071475633378,,
1786491900,4367.89,4371.82,4367.89,4371.4,4515.78,4311.63,4370.994499546176,,
1786492800,4371.4,4379.41,4366.29,4377.97,4515.78,4311.63,4371.858430917575,,
1786493700,4377.97,4381.02,4373.97,4380.66,4515.78,4311.63,4372.94365179825,,
1786494600,4380.66,4383.66,4379.16,4382.88,4515.78,4311.63,4373.968516938616,,
1786495500,4382.88,4383.14,4377.49,4380.52,4515.78,4311.63,4374.59988692283,,
1786496400,4380.52,4390.58,4378.17,4390.25,4515.78,4311.63,4376.880715665161,,
1786497300,4390.25,4394.07,4386.58,4390.37,4515.78,4311.63,4378.144260373653,,
1786498200,4390.37,4393.1,4385.14,4392.96,4515.78,4311.63,4379.3966666666665,,
1786499100,4392.96,4397.28,4391,4396.29,4515.78,4311.63,4380.571925042471,,
1786500000,4396.29,4404.77,4393.98,4401.77,4515.78,4311.63,4382.093959394938,,
1786500900,4401.77,4403.8,4399.35,4402.15,4515.78,4311.63,4383.046614969079,,
1786501800,4402.15,4408.29,4397.61,4405.36,4515.78,4311.63,4384.589931400326,,
1786502700,4405.36,4414.52,4405.15,4411.08,,,4386.340518708222,,
1786503600,4411.08,4416.01,4408.41,4410.55,,,4387.8986232969855,,
1786504500,4410.55,4410.6,4404.4,4407.29,,,4388.801908188123,,
1786505400,4407.29,4408.62,4401.18,4401.24,,,4389.264815243866,,
1786506300,4401.24,4403.83,4400.58,4402.18,,,4389.588392412395,,
1786507200,4402.18,4403.32,4396.46,4397.47,4435.499999999999,4339.950000000001,4389.819629033134,,
1786508100,4397.47,4399.13,4395.43,4398.8,4435.499999999999,4339.950000000001,4389.99112932965,,
1786509000,4398.8,4400.16,4395.24,4400,4435.499999999999,4339.950000000001,4390.169575625091,,
1786509900,4400,4402.31,4399.22,4401.07,4435.499999999999,4339.950000000001,4390.391624792054,,
1786510800,4401.07,4404.86,4400.33,4400.76,4435.499999999999,4339.950000000001,4390.640739519435,,
1786511700,4400.76,4400.87,4392.46,4392.61,4435.499999999999,4339.950000000001,4390.776390301256,,
1786512600,4392.61,4396.96,4387.98,4387.98,4435.499999999999,4339.950000000001,4390.787932915766,,
1786513500,4387.98,4393.98,4383.85,4390.87,4435.499999999999,4339.950000000001,4390.73536835107,,
1786514400,4390.87,4392.94,4385.12,4387.01,4435.499999999999,4339.950000000001,4390.6543009871875,,
1786515300,4387.01,4390.49,4385.61,4389.61,4435.499999999999,4339.950000000001,4390.595014877077,,
1786516200,4389.61,4397.45,4388.35,4394.51,4435.499999999999,4339.950000000001,4390.698757293194,,
1786517100,4394.51,4406.3,4394.5,4403.4,4435.499999999999,4339.950000000001,4391.060566503401,,
1786518000,4403.4,4406.02,4400.83,4401.42,4435.499999999999,4339.950000000001,4391.375260714968,,
1786518900,4401.42,4402.8,4398.09,4402.39,4435.499999999999,4339.950000000001,4391.580288881531,,
1786519800,4402.39,4408.49,4401.26,4407.73,4435.499999999999,4339.950000000001,4391.880949960411,,
1786520700,4407.73,4410,4404.68,4406.13,4435.499999999999,4339.950000000001,4392.18417681691,,
1786521600,4406.13,4410.57,4405.71,4408.6,4435.499999999999,4339.950000000001,4392.506935147042,,
1786522500,4408.6,4409.4,4405.59,4406.99,4435.499999999999,4339.950000000001,4392.7515702628,,
1786523400,4406.99,4407.6,4404.33,4406.07,4435.499999999999,4339.950000000001,4392.976725282323,,
1786524300,4406.07,4406.07,4401.62,4401.77,4435.499999999999,4339.950000000001,4393.123163866497,,
1786525200,4401.77,4413.03,4401.77,4412.82,4435.499999999999,4339.950000000001,4393.430628384662,,
1786526100,4412.82,4424.25,4412.39,4413.22,4435.499999999999,4339.950000000001,4394.5290504993045,,
1786527000,4413.22,4417.02,4411.85,4413.7,4435.499999999999,4339.950000000001,4395.002168592818,,
1786527900,4413.7,4416.63,4410.56,4415.76,4435.499999999999,4339.950000000001,4395.43720159757,,
1786528800,4415.76,4419.29,4414.58,4417.9,4435.499999999999,4339.950000000001,4395.758492822556,,
1786529700,4417.9,4421,4417.19,4419.55,4435.499999999999,4339.950000000001,4396.072806716817,,
1786530600,4419.55,4419.92,4412.68,4414.8,4435.499999999999,4339.950000000001,4396.333695670789,,
1786531500,4414.8,4415.66,4406.83,4412.67,4435.499999999999,4339.950000000001,4396.697506454982,,
1786532400,4412.67,4415.21,4407.82,4407.91,4435.499999999999,4339.950000000001,4396.901481517132,,
1786533300,4407.91,4416.72,4407.86,4415.04,4435.499999999999,4339.950000000001,4397.141327326757,,
1786534200,4415.04,4415.83,4410.11,4413.19,4435.499999999999,4339.950000000001,4397.360418128135,,
1786535100,4413.19,4415.43,4412.48,4412.74,4435.499999999999,4339.950000000001,4397.544308990703,,
1786536000,4412.74,4413.08,4406.18,4408.64,4435.499999999999,4339.950000000001,4397.788675896664,,
1786536900,4408.64,4426.66,4404.65,4426.66,4435.499999999999,4339.950000000001,4398.481716842715,,
1786537800,4426.66,4438.22,4380.8,4428.48,4435.499999999999,4339.950000000001,4400.404987065002,,
1786538700,4428.48,4438.41,4416.37,4437.21,4435.499999999999,4339.950000000001,4402.084171141798,,
1786539600,4437.21,4441.54,4420.73,4421.93,4435.499999999999,4339.950000000001,4403.641572519952,,
1786540500,4421.93,4428.93,4414.46,4418.43,4435.499999999999,4339.950000000001,4404.275659155659,,
1786541400,4418.43,4420.83,4408.29,4416.56,4435.499999999999,4339.950000000001,4405.090970129831,,
1786542300,4416.56,4433.89,4415.34,4427.5,4435.499999999999,4339.950000000001,4406.354678671499,,
1786543200,4427.5,4434.85,4420.57,4431.76,4435.499999999999,4339.950000000001,4407.411756380585,,
1786544100,4431.76,4439.75,4429.72,4431.54,4435.499999999999,4339.950000000001,4408.366576232356,,
1786545000,4431.54,4436.13,4416.31,4424.88,4435.499999999999,4339.950000000001,4409.139972206423,,
1786545900,4424.88,4432.52,4416.41,4421.97,4435.499999999999,4339.950000000001,4409.827234489908,,
1786546800,4421.97,4429.92,4414.88,4426.46,4435.499999999999,4339.950000000001,4410.297646447257,,
1786547700,4426.46,4427.96,4419.57,4421.59,4435.499999999999,4339.950000000001,4410.561286309164,,
1786548600,4421.59,4425.5,4416.64,4418.08,4435.499999999999,4339.950000000001,4410.725667269399,,
1786549500,4418.08,4422.48,4410.91,4421,4435.499999999999,4339.950000000001,4410.855245982619,,
1786550400,4421,4425.73,4416.7,4423.3,4435.499999999999,4339.950000000001,4411.03071725107,,
1786551300,4423.3,4426.39,4422.23,4423.11,4435.499999999999,4339.950000000001,4411.218715564133,,
1786552200,4423.11,4423.83,4409.17,4411.01,4435.499999999999,4339.950000000001,4411.290698586322,,
1786553100,4411.01,4411.37,4396.13,4401.44,4435.499999999999,4339.950000000001,4411.075978276223,,
1786554000,4401.44,4407.5,4399.5,4403.7,4435.499999999999,4339.950000000001,4410.936944661027,,
1786554900,4403.7,4409.76,4401.94,4406.45,4435.499999999999,4339.950000000001,4410.846426916904,,
1786555800,4406.45,4411.51,4401.24,4401.93,4435.499999999999,4339.950000000001,4410.784035437273,,
1786556700,4401.93,4405.54,4398.86,4399.39,4435.499999999999,4339.950000000001,4410.710960680192,,
1786557600,4399.37,4406.62,4396.34,4405.77,4435.499999999999,4339.950000000001,4410.652621079196,,
1786558500,4405.77,4411.17,4404.43,4408.2,4435.499999999999,4339.950000000001,4410.632829987247,,
1786559400,4408.2,4413.11,4407.94,4412.81,4435.499999999999,4339.950000000001,4410.637560801975,,
1786560300,4412.81,4417.8,4412.71,4413.11,4435.499999999999,4339.950000000001,4410.665254444439,,
1786561200,4413.11,4418.34,4412.83,4416.37,4435.499999999999,4339.950000000001,4410.699852386075,,
1786562100,4416.37,4417.93,4415.59,4416.66,4435.499999999999,4339.950000000001,4410.744579591589,,
1786563000,4416.66,4416.73,4411.2,4413.13,4435.499999999999,4339.950000000001,4410.767469028385,,
1786563900,4413.13,4414.14,4408.04,4413.86,4435.499999999999,4339.950000000001,4410.780955175162,,
1786564800,4413.86,4414.19,4408.71,4409,4435.499999999999,4339.950000000001,4410.7805050226925,,
1786565700,4409,4409.92,4406.57,4407.66,4435.499999999999,4339.950000000001,4410.7745265039,,
1786566600,4407.66,4408.8,4406.67,4407.94,4435.499999999999,4339.950000000001,4410.768174235474,,
1786567500,4407.94,4408.94,4406.64,4408.04,4435.499999999999,4339.950000000001,4410.761637983058,,
1786572000,4408.04,4409.81,4402.13,4403.11,4435.499999999999,4339.950000000001,4405.016666666666,,
1786572900,4403.11,4403.13,4398.42,4399.45,4435.499999999999,4339.950000000001,4403.068915960452,,
1786573800,4399.45,4401.99,4398.73,4400.09,4435.499999999999,4339.950000000001,4402.201415692008,,
1786574700,4400.09,4403.05,4399.82,4401.65,4435.499999999999,4339.950000000001,4402.083725966403,,
1786575600,4402.26,4406.01,4401.73,4405.7,4435.499999999999,4339.950000000001,4402.534297311509,,
1786576500,4405.7,4409.79,4405.6,4408.31,4435.499999999999,4339.950000000001,4403.333118775875,,
1786577400,4408.31,4410.46,4407.37,4408.56,4435.499999999999,4339.950000000001,4403.915236310014,,
1786578300,4408.56,4414.46,4407.94,4414.41,4435.499999999999,4339.950000000001,4405.232771041219,,
1786579200,4414.41,4422.16,4412.88,4419.06,4435.499999999999,4339.950000000001,4410.013545285483,,
1786580100,4419.06,4437.55,4419.06,4428.38,4435.499999999999,4339.950000000001,4415.108482805895,,
1786581000,4428.38,4449.64,4424.53,4439.99,4435.499999999999,4339.950000000001,4420.843712367894,,
1786581900,4439.99,4440.25,4424.06,4427.91,4435.499999999999,4339.950000000001,4422.747358270759,,
1786582800,4427.91,4435.39,4422.76,4430.01,4435.499999999999,4339.950000000001,4424.413380680837,,
1786583700,4430.01,4435.25,4419.16,4419.25,4435.499999999999,4339.950000000001,4424.43313490871,,
1786584600,4419.25,4430.1,4417.71,4419.31,4435.499999999999,4339.950000000001,4424.168899432705,,
1786585500,4419.31,4419.32,4406.16,4408.43,4435.499999999999,4339.950000000001,4422.625699448094,,
1786586400,4408.43,4414.04,4405.27,4410.63,4435.499999999999,4339.950000000001,4421.504351122664,,
1786587300,4410.63,4412.49,4405.68,4406.47,4435.499999999999,4339.950000000001,4420.91608853024,,
1786588200,4406.47,4410.21,4399.03,4410.21,4435.499999999999,4339.950000000001,4419.588380707335,,
1786589100,4410.21,4410.37,4405.34,4406.96,,,4418.999240060544,,
1786590000,4406.96,4412.17,4403.96,4406.93,,,4418.374256863626,,
1786590900,4406.93,4410.1,4405.5,4409.11,,,4417.949116905012,,
1786591800,4409.11,4410.44,4405.32,4405.76,,,4417.701429399037,,
1786592700,4405.76,4407.44,4398.58,4400.13,,,4417.25352775663,,
1786593600,4400.13,4400.43,4391.59,4394.47,4493.850000000001,4347.699999999999,4416.306788566404,,
1786594500,4394.47,4399.07,4392.41,4398.06,4493.850000000001,4347.699999999999,4415.770336227212,,
1786595400,4398.06,4399.48,4395.01,4395.78,4493.850000000001,4347.699999999999,4415.392602112447,,
1786596300,4395.78,4398.74,4395.21,4397.77,4493.850000000001,4347.699999999999,4414.86576360625,,
1786597200,4397.77,4404.79,4393.05,4404.52,4493.850000000001,4347.699999999999,4414.3248119523605,,
1786598100,4404.52,4407.21,4400.62,4406.25,4493.850000000001,4347.699999999999,4414.047071688759,,
1786599000,4406.25,4406.5,4386.9,4387.64,4493.850000000001,4347.699999999999,4412.695149359382,,
1786599900,4387.64,4389.32,4380.55,4382.96,4493.850000000001,4347.699999999999,4411.135973827107,,
1786600800,4382.96,4385.51,4374.9,4375.81,4493.850000000001,4347.699999999999,4409.6515892883,,
1786601700,4375.81,4378.73,4374.09,4375.87,4493.850000000001,4347.699999999999,4408.61569880665,,
1786602600,4375.87,4378.47,4368.81,4374.12,4493.850000000001,4347.699999999999,4407.368563328752,,
1786603500,4374.12,4381.54,4374.05,4380.87,4493.850000000001,4347.699999999999,4406.571693375716,,
1786604400,4380.87,4381.7,4375.11,4376.9,4493.850000000001,4347.699999999999,4405.790085528103,,
1786605300,4376.9,4377.73,4373.68,4376.41,4493.850000000001,4347.699999999999,4405.094567423237,,
1786606200,4376.41,4378.67,4372.11,4378.4,4493.850000000001,4347.699999999999,4404.381659247958,,
1786607100,4378.4,4378.79,4369.23,4369.9,4493.850000000001,4347.699999999999,4403.574480627971,,
1786608000,4369.9,4370.54,4364.14,4365.99,4493.850000000001,4347.699999999999,4402.499111813772,,
1786608900,4365.99,4373.55,4364.9,4372.68,4493.850000000001,4347.699999999999,4401.789043080754,,
1786609800,4372.68,4375.75,4371.83,4373.53,4493.850000000001,4347.699999999999,4401.334667060899,,
1786610700,4373.53,4379.12,4373.38,4375.9,4493.850000000001,4347.699999999999,4400.970478757233,,
1786611600,4375.9,4378.31,4372.48,4376.76,4493.850000000001,4347.699999999999,4400.5759515471855,,
1786612500,4376.76,4382.22,4376.18,4379.87,4493.850000000001,4347.699999999999,4400.218260450336,,
1786613400,4379.87,4381.65,4378.69,4379.88,4493.850000000001,4347.699999999999,4399.937477438347,,
1786614300,4379.88,4384.84,4378.39,4384.49,4493.850000000001,4347.699999999999,4399.723863296864,,
1786615200,4384.49,4385.25,4381.35,4381.51,4493.850000000001,4347.699999999999,4399.501241304978,,
1786616100,4381.51,4387.62,4381.51,4387.06,4493.850000000001,4347.699999999999,4399.325406951507,,
1786617000,4387.06,4390.54,4384.51,4390.49,4493.850000000001,4347.699999999999,4399.21767563311,,
1786617900,4390.49,4393.73,4388.14,4392.07,4493.850000000001,4347.699999999999,4399.137937154656,,
1786618800,4392.07,4394.35,4388.37,4394.25,4493.850000000001,4347.699999999999,4399.056551071706,,
1786619700,4394.25,4396.46,4387.71,4387.91,4493.850000000001,4347.699999999999,4398.949285565174,,
1786620600,4387.91,4389.89,4383.71,4383.95,4493.850000000001,4347.699999999999,4398.764705231243,,
1786621500,4383.95,4388.12,4382.76,4387.7,4493.850000000001,4347.699999999999,4398.5951819029715,,
1786622400,4387.7,4391.59,4385.73,4388.94,4493.850000000001,4347.699999999999,4398.401319165809,,
1786623300,4388.94,4392.3,4384.06,4390.67,4493.850000000001,4347.699999999999,4398.215499792605,,
1786624200,4390.67,4400.98,4381.05,4392.11,4493.850000000001,4347.699999999999,4397.977070924642,,
1786625100,4392.11,4401.87,4391.68,4401.81,4493.850000000001,4347.699999999999,4397.988805692803,,
1786626000,4401.81,4401.82,4391.16,4393.85,4493.850000000001,4347.699999999999,4397.910004814715,,
1786626900,4393.85,4395.27,4383.93,4385.29,4493.850000000001,4347.699999999999,4397.636864220972,,
1786627800,4385.29,4389.76,4375.24,4379.64,4493.850000000001,4347.699999999999,4396.84918059259,,
1786628700,4379.64,4382.79,4370.68,4372.73,4493.850000000001,4347.699999999999,4395.627622474433,,
1786629600,4372.73,4378.65,4366.62,4370.81,4493.850000000001,4347.699999999999,4394.395735078705,,
1786630500,4370.81,4378.1,4367.6,4367.63,4493.850000000001,4347.699999999999,4393.100736577673,,
1786631400,4367.63,4381.46,4357.67,4381.07,4493.850000000001,4347.699999999999,4392.3782606822515,,
1786632300,4381.07,4386.87,4381.07,4383.66,4493.850000000001,4347.699999999999,4392.18121399465,,
1786633200,4383.66,4385.61,4368.27,4369.78,4493.850000000001,4347.699999999999,4391.743830633387,,
1786634100,4369.78,4373.88,4363.57,4365.29,4493.850000000001,4347.699999999999,4391.099362130726,,
1786635000,4365.29,4371.52,4357.55,4368.31,4493.850000000001,4347.699999999999,4390.440333139295,,
1786635900,4368.31,4370.75,4363.18,4364.95,4493.850000000001,4347.699999999999,4390.132339000434,,
1786636800,4364.95,4367.35,4353.88,4355.16,4493.850000000001,4347.699999999999,4389.568802067598,,
1786637700,4355.16,4362.91,4351.26,4362.52,4493.850000000001,4347.699999999999,4388.7995844900115,,
1786638600,4362.52,4367.11,4362.52,4365.61,4493.850000000001,4347.699999999999,4388.5267845749995,,
1786639500,4365.61,4368.34,4363.95,4366.85,4493.850000000001,4347.699999999999,4388.291928360095,,
1786640400,4366.85,4373.3,4365.07,4371.35,4493.850000000001,4347.699999999999,4388.094629622909,,
1786641300,4371.35,4371.81,4362.42,4363.09,4493.850000000001,4347.699999999999,4387.779168136622,,
1786642200,4363.09,4364.35,4355.58,4357.14,4493.850000000001,4347.699999999999,4387.406881834927,,
1786643100,4357.14,4360.04,4355.62,4355.85,4493.850000000001,4347.699999999999,4387.11672077817,,
1786644000,4355.85,4362.76,4355.8,4361.98,4493.850000000001,4347.699999999999,4386.698837525798,,
1786644900,4361.98,4363.55,4354.76,4357.52,4493.850000000001,4347.699999999999,4386.33185337454,,
1786645800,4357.52,4360.24,4356.36,4357.85,4493.850000000001,4347.699999999999,4386.053209408006,,
1786646700,4357.85,4358.12,4354.57,4356.93,4493.850000000001,4347.699999999999,4385.840813223718,,
1786647600,4356.93,4358.77,4346.11,4346.69,4493.850000000001,4347.699999999999,4385.532290598522,,
1786648500,4346.69,4351.65,4343.6,4351.49,4493.850000000001,4347.699999999999,4385.102517514024,,
1786649400,4351.49,4354.06,4349.65,4351.25,4493.850000000001,4347.699999999999,4384.8085265011205,,
1786650300,4351.25,4351.35,4347.63,4350.03,4493.850000000001,4347.699999999999,4384.345189610866,,
1786651200,4350.03,4350.51,4346.84,4350.32,4493.850000000001,4347.699999999999,4384.194878072393,,
1786652100,4350.32,4352.22,4349.29,4351.62,4493.850000000001,4347.699999999999,4384.119355531658,,
1786653000,4351.62,4351.77,4347.42,4349.38,4493.850000000001,4347.699999999999,4384.03520531956,,
1786653900,4349.38,4351.35,4348.55,4349.95,4493.850000000001,4347.699999999999,4383.942736391286,,
1786658400,4349.95,4356.96,4349.95,4354.07,4493.850000000001,4347.699999999999,4353.66,,
1786659300,4354.07,4357.82,4352.69,4357.22,4493.850000000001,4347.699999999999,4354.7950528025995,,
1786660200,4357.22,4362.71,4355.78,4360.3,4493.850000000001,4347.699999999999,4356.879375933801,,
1786661100,4360.3,4360.96,4353.25,4354.51,4493.850000000001,4347.699999999999,4356.675374080452,,
1786662000,4354.51,4360.67,4349.15,4360.67,4493.850000000001,4347.699999999999,4356.715400498811,,
1786662900,4360.67,4363.18,4356.78,4363.18,4493.850000000001,4347.699999999999,4357.519419016579,,
1786663800,4363.18,4363.59,4358.53,4360.29,4493.850000000001,4347.699999999999,4357.973253141198,,
1786664700,4360.29,4364.08,4356.55,4356.61,4493.850000000001,4347.699999999999,4358.186880515955,,
1786665600,4356.61,4361.89,4350.33,4352.09,4493.850000000001,4347.699999999999,4357.334134414698,,
1786666500,4352.09,4352.1,4339.35,4339.35,4493.850000000001,4347.699999999999,4354.643168552985,,
1786667400,4339.35,4346.97,4334.38,4339.65,4493.850000000001,4347.699999999999,4352.01586641207,,
1786668300,4339.65,4342.7,4328.87,4340.99,4493.850000000001,4347.699999999999,4349.569244154504,,
1786669200,4340.99,4341.35,4322.17,4324.1,4493.850000000001,4347.699999999999,4345.303467450672,,
1786670100,4324.1,4326.05,4314.93,4319.51,4493.850000000001,4347.699999999999,4341.801058173942,,
