time,open,high,low,close,MA 1,MA 2
1773864000,24429.95,24456.12,24342.67,24383.62,,
1773871200,24383.62,24398.96,24342.46,24373.96,,
1773874800,24373.96,24422.39,24372.21,24396.96,,
1773878400,24396.96,24422.71,24367.46,24398.71,,
1773882000,24398.71,24447.96,24384.71,24419.71,,
1773885600,24419.71,24501.96,24381.21,24474.46,,
1773889200,24474.46,24494.01,24443.21,24443.96,,
1773892800,24443.96,24443.96,24390.46,24409.71,,
1773896400,24409.71,24427.71,24355.96,24373.96,,
1773900000,24373.96,24418.96,24353.71,24385.46,,
1773903600,24385.46,24405.96,24324.71,24338.21,,
1773907200,24338.21,24373.96,24288.21,24327.71,,
1773910800,24327.71,24430.46,24282.96,24409.46,,
1773914400,24409.46,24409.46,24351.71,24371.21,,
1773918000,24371.21,24392.96,24289.96,24324.96,,
1773921600,24324.96,24336.96,24205.96,24228.21,,
1773925200,24228.21,24302.66,24110.21,24279.46,,
1773928800,24279.46,24328.54,24192.29,24273.66,,
1773932400,24273.66,24360.04,24183.71,24257.96,,
1773936000,24257.96,24305.16,24207.79,24238.79,,
1773939600,24238.79,24263.66,24163.21,24235.96,,
1773943200,24235.96,24305.29,24203.71,24290.71,,
1773946800,24290.71,24468.71,24288.21,24357.54,,
1773950400,24357.54,24411.26,24344.51,24378.46,,
1773957600,24378.46,24431.1,24378.46,24418.47,,
1773961200,24418.47,24440.6,24387.97,24402.1,,
1773964800,24402.1,24424.47,24364.97,24380.97,,
1773968400,24380.97,24442.85,24374.6,24400.35,,
1773972000,24400.35,24424.22,24394.22,24403.1,,
1773975600,24403.1,24410.97,24380.1,24393.1,,
1773979200,24393.1,24404.85,24367.47,24368.47,,
1773982800,24368.47,24385.6,24342.1,24375.1,,
1773986400,24375.1,24386.47,24301.72,24311.85,,
1773990000,24311.85,24389.6,24266.1,24376.1,,
1773993600,24376.1,24397.6,24336.1,24341.35,,
1773997200,24341.35,24367.6,24191.1,24214.1,,
1774000800,24214.1,24222.1,24102.85,24188.97,,
1774004400,24188.97,24250.35,24182.97,24226.35,,
1774008000,24226.35,24283.72,24208.85,24279.1,,
1774011600,24279.1,24309.6,24063.25,24068.62,,
1774015200,24068.62,24110.62,24015,24053.87,,
1774018800,24053.87,24122.12,24020.12,24094.62,,
1774022400,24094.62,24139.12,24019.12,24055.12,,
1774026000,24055.12,24074.62,23951.37,23994.87,,
1774029600,23994.87,24004,23857,23876.5,,
1774033200,23876.5,23900.62,23755.62,23896,,
1774036800,23896,23960.72,23878.72,23955.67,,
1774216800,23955.67,23955.67,23683.42,23834.22,,
1774220400,23834.22,23872.6,23765.22,23795.6,,
1774224000,23795.6,23879.6,23730.1,23739.22,,
1774227600,23739.22,23861.85,23726.6,23833.35,,
1774231200,23833.35,23857.72,23779.35,23798.6,,
1774234800,23798.6,23816.22,23739.72,23743.1,,
1774238400,23743.1,23793.22,23735.47,23785.97,,
1774242000,23785.97,23822.97,23724.6,23763.35,,
1774245600,23763.35,23765.72,23616.6,23644.97,,
1774249200,23644.97,23702.97,23562.97,23631.35,,
1774252800,23631.35,23744.6,23631.35,23721.1,,
1774256400,23721.1,23760.22,23634.72,23672.6,,
1774260000,23672.6,23718.22,23605.35,23669.85,,
1774263600,23669.85,24550.17,23666.1,24180.42,,
1774267200,24180.42,24409.1,24134.92,24398.47,,
1774270800,24398.47,24431.1,24224.5,24391.25,,
1774274400,24391.25,24477.62,24318.37,24400,,
1774278000,24400,24476.62,24161,24170.87,,
1774281600,24170.87,24254.75,24099.25,24158.5,,
1774285200,24158.5,24261.25,24101.37,24258.25,,
1774288800,24258.25,24326.12,24207.37,24304.5,,
1774292400,24304.5,24306.87,24189.62,24189.62,,
1774296000,24189.62,24223.22,24149.1,24190.67,,
1774303200,24190.67,24288.72,24178.47,24281.72,,
1774306800,24281.72,24281.97,24227.22,24256.22,,
1774310400,24256.22,24257.35,24068.92,24123.47,,
1774314000,24123.47,24125.22,24032.72,24063.72,,
1774317600,24063.72,24093.35,24022.72,24048.97,,
1774321200,24048.97,24081.47,24030.85,24075.97,,
1774324800,24075.97,24102.6,24040.72,24057.22,,
1774328400,24057.22,24103.85,23993.35,24061.6,,
1774332000,24061.6,24195.22,24059.35,24176.72,,
1774335600,24176.72,24305.85,24171.22,24266.22,,
1774339200,24266.22,24290.72,24161.47,24177.47,,
1774342800,24177.47,24229.1,24103.97,24219.97,,
1774346400,24219.97,24233.72,24168.1,24205.72,,
1774350000,24205.72,24223.1,24097.47,24182.72,,
1774353600,24182.72,24196.22,24064.97,24079.22,,
1774357200,24079.22,24116,23935.87,24016,,
1774360800,24016,24141.87,23976.25,24043.5,,
1774364400,24043.5,24184.25,24043.12,24095.12,,
1774368000,24095.12,24145.75,24044.37,24081.25,,
1774371600,24081.25,24094.62,23960.62,24042,,
1774375200,24042,24147.25,24009,24075.25,,
1774378800,24075.25,24119,23991.12,24018.12,,
1774382400,24018.12,24343.17,24013.72,24203.05,,
1774389600,24203.05,24265.91,24190.41,24235.79,,
1774393200,24235.79,24251.41,24211.54,24222.04,,
1774396800,24222.04,24302.29,24193.04,24257.79,,
1774400400,24257.79,24276.79,24202.29,24205.29,,
1774404000,24205.29,24209.16,24143.04,24146.04,,
1774407600,24146.04,24197.79,24129.79,24189.54,,
1774411200,24189.54,24229.41,24184.79,24227.66,,
1774414800,24227.66,24237.66,24182.79,24190.41,,
1774418400,24190.41,24198.41,24134.04,24186.54,,
1774422000,24186.54,24228.41,24161.16,24216.66,,
1774425600,24216.66,24343.04,24216.66,24248.54,,
1774429200,24248.54,24289.54,24221.54,24263.04,,
1774432800,24263.04,24295.79,24235.41,24256.54,,
1774436400,24256.54,24331.04,24250.91,24304.16,,
1774440000,24304.16,24348.54,24182.66,24257.29,,
1774443600,24257.29,24334.94,24173.19,24176.94,,
1774447200,24176.94,24328.19,24138.56,24293.56,,
1774450800,24293.56,24303.19,24097.19,24187.44,,
1774454400,24187.44,24258.69,24141.19,24231.19,,
1774458000,24231.19,24301.56,24187.31,24235.31,,
1774461600,24235.31,24260.56,24133.31,24164.94,,
1774465200,24164.94,24201.31,24121.94,24182.44,,
1774468800,24182.44,24201.66,24159.29,24177.49,,
1774476000,24177.49,24184.61,24131.41,24132.66,,
1774479600,24132.66,24150.66,24103.16,24141.54,,
1774483200,24141.54,24228.66,24137.79,24173.91,,
1774486800,24173.91,24200.41,24149.79,24180.04,,
1774490400,24180.04,24197.29,24069.16,24103.41,,
1774494000,24103.41,24239.29,24101.16,24198.29,,
1774497600,24198.29,24203.66,24136.79,24143.66,,
1774501200,24143.66,24159.04,24070.04,24074.04,,
1774504800,24074.04,24113.91,24051.54,24108.91,,
1774508400,24108.91,24115.29,24023.66,24078.41,,
1774512000,24078.41,24105.16,23973.86,24012.66,,
1774515600,24012.66,24015.79,23929.16,23974.16,,
1774519200,23974.16,24020.91,23951.66,23995.91,,
1774522800,23995.91,24007.29,23918.29,23921.66,,
1774526400,23921.66,23966.41,23893.54,23937.04,,
1774530000,23937.04,24050.94,23886.81,24036.81,,
1774533600,24036.81,24055.69,23851.11,23921.81,,
1774537200,23921.81,23948.56,23870.94,23912.06,,
1774540800,23912.06,23920.44,23789.94,23817.19,,
1774544400,23817.19,23836.94,23671.31,23680.81,,
1774548000,23680.81,23719.94,23665.06,23702.06,,
1774551600,23702.06,23705.31,23594.94,23605.81,,
1774555200,23605.81,23837.36,23582.54,23638.36,,
1774562400,23638.36,23717.24,23638.36,23698.24,,
1774566000,23698.24,23719.99,23670.49,23705.12,,
1774569600,23705.12,23733.87,23635.37,23646.49,,
1774573200,23646.49,23702.87,23635.37,23699.99,,
1774576800,23699.99,23714.12,23673.87,23682.49,,
1774580400,23682.49,23726.12,23667.87,23724.12,,
1774584000,23724.12,23748.87,23710.62,23744.87,,
1774587600,23744.87,23803.62,23743.62,23755.37,,
1774591200,23755.37,23783.24,23723.62,23733.87,,
1774594800,23733.87,23735.12,23683.12,23700.24,,
1774598400,23700.24,23720.24,23599.87,23606.74,,
1774602000,23606.74,23639.49,23538.62,23567.62,,
1774605600,23567.62,23594.99,23461.12,23477.74,,
1774609200,23477.74,23517.49,23441.74,23492.12,,
1774612800,23492.12,23495.37,23426.24,23442.12,,
1774616400,23442.12,23490.64,23301.64,23309.19,,
1774620000,23309.19,23387.02,23270.77,23340.52,,
1774623600,23340.52,23437.64,23287.77,23378.77,,
1774627200,23378.77,23385.14,23273.27,23303.27,,
1774630800,23303.27,23355.64,23175.39,23189.27,,
1774634400,23189.27,23222.77,23157.02,23168.64,,
1774638000,23168.64,23189.14,23098.52,23140.64,,
1774641600,23140.64,23157.24,23061.99,23087.82,,
1774821600,23087.82,23087.82,22973.870000000003,23046.620000000003,,
1774825200,23046.620000000003,23061.99,22947.120000000003,22965.620000000003,,
1774828800,22965.620000000003,23101.370000000003,22931.99,22989.120000000003,,
1774832400,22989.120000000003,23048.120000000003,22974.120000000003,23039.99,,
1774836000,23039.99,23112.99,23033.190000000002,23090.49,,
1774839600,23090.49,23144.370000000003,23089.120000000003,23133.99,,
1774843200,23133.99,23194.620000000003,23126.620000000003,23158.99,,
1774846800,23158.99,23200.24,23157.870000000003,23184.370000000003,,
1774850400,23184.370000000003,23253.620000000003,23175.99,23228.620000000003,,
1774854000,23228.620000000003,23252.370000000003,23198.24,23235.620000000003,,
1774857600,23235.620000000003,23287.870000000003,23212.24,23281.620000000003,,
1774861200,23281.620000000003,23289.370000000003,23228.49,23241.870000000003,,
1774864800,23241.870000000003,23254.870000000003,23212.24,23249.870000000003,,
1774868400,23249.870000000003,23408.940000000002,23245.24,23297.49,,
1774872000,23297.49,23361.99,23275.120000000003,23344.620000000003,,
1774875600,23344.620000000003,23376.77,23131.890000000003,23141.27,,
1774879200,23141.27,23221.27,23101.27,23216.77,,
1774882800,23216.77,23275.140000000003,23121.140000000003,23213.27,,
1774886400,23213.27,23219.27,23106.140000000003,23127.140000000003,,
1774890000,23127.140000000003,23145.640000000003,23008.52,23049.77,,
1774893600,23049.77,23051.640000000003,22954.02,22959.52,,
1774897200,22959.52,23003.77,22863.390000000003,22974.77,,
1774900800,22974.77,22982.74,22930.120000000003,22944.57,,
1774908000,22944.57,22997.75,22944.57,22951.63,,
1774911600,22951.63,22951.63,22872.7,22896.75,,
1774915200,22896.75,23135,22812.88,23052.75,,
1774918800,23052.75,23248.13,23011.38,23190.5,,
1774922400,23190.5,23256.25,23173.75,23196.63,,
1774926000,23196.63,23248.63,23161.7,23169.75,,
1774929600,23169.75,23193.25,23128.5,23134.75,,
1774933200,23134.75,23189.63,23085.25,23161,,
1774936800,23161,23169.75,23116.5,23142.63,,
1774940400,23142.63,23222.25,23089.38,23220.88,,
1774944000,23220.88,23241.5,23144.45,23163.25,,
1774947600,23163.25,23202.13,23144.75,23156.38,,
1774951200,23156.38,23183.38,23089.25,23135.5,,
1774954800,23135.5,23249.13,23114.38,23210.5,,
1774958400,23210.5,23287,23162.75,23221.13,,
1774962000,23221.13,23425.4,23208.88,23416.7,,
1774965600,23416.7,23438.15,23228.780000000002,23260.530000000002,,
1774969200,23260.530000000002,23410.65,23259.280000000002,23297.780000000002,,
1774972800,23297.780000000002,23707.9,23287.280000000002,23626.280000000002,,
1774976400,23626.280000000002,23727.530000000002,23598.9,23611.780000000002,,
1774980000,23611.780000000002,23723.15,23611.280000000002,23707.280000000002,,
1774983600,23707.280000000002,23826.030000000002,23685.4,23762.780000000002,,
1774987200,23762.780000000002,23796.5,23719.75,23756.58,,
1774994400,23756.58,23819.32,23726.390000000003,23803.57,,
1774998000,23803.57,23891.32,23789.07,23882.32,,
1775001600,23882.32,23893.940000000002,23838.190000000002,23881.690000000002,,
1775005200,23881.690000000002,23888.07,23812.940000000002,23823.440000000002,,
1775008800,23823.440000000002,23841.440000000002,23802.07,23812.690000000002,,
1775012400,23812.690000000002,23838.57,23809.390000000003,23827.690000000002,,
1775016000,23827.690000000002,23867.82,23824.440000000002,23858.32,,
1775019600,23858.32,23919.32,23853.07,23886.690000000002,,
1775023200,23886.690000000002,24022.940000000002,23884.690000000002,24014.82,,
1775026800,24014.82,24026.82,23918.390000000003,23923.690000000002,,
1775030400,23923.690000000002,23952.57,23872.390000000003,23916.690000000002,,
1775034000,23916.690000000002,23936.82,23849.57,23915.07,,
1775037600,23915.07,23985.32,23896.32,23973.190000000002,,
1775041200,23973.190000000002,24051.190000000002,23968.440000000002,24036.190000000002,,
1775044800,24036.190000000002,24084.140000000003,23895.57,23907.190000000002,,
1775048400,23907.190000000002,24040.22,23882.390000000003,23963.140000000003,,
1775052000,23963.140000000003,24115.97,23953.890000000003,24106.34,,
1775055600,24106.34,24172.59,24076.09,24159.97,,
1775059200,24159.97,24176.97,24134.22,24165.09,,
1775062800,24165.09,24193.97,24111.72,24112.72,,
1775066400,24112.72,24119.59,23970.59,24005.22,,
1775070000,24005.22,24099.84,24000.22,24045.97,,
1775073600,24045.97,24061.440000000002,24022.07,24033.52,,
1775080800,24033.52,24048.870000000003,24001.620000000003,24013.620000000003,,
1775084400,24013.620000000003,24046.370000000003,24002.57,24027.25,,
1775088000,24027.25,24089.25,23998.25,24080.370000000003,,
1775091600,24080.370000000003,24080.75,23756.32,23782.620000000003,,
1775095200,23782.620000000003,23810.25,23700.25,23728.75,,
1775098800,23728.75,23737.620000000003,23658.870000000003,23665.120000000003,,
1775102400,23665.120000000003,23685.25,23638.870000000003,23647.75,,
1775106000,23647.75,23670.5,23598,23600.620000000003,,
1775109600,23600.620000000003,23662.25,23596,23659.5,,
1775113200,23659.5,23725.120000000003,23639.120000000003,23722.370000000003,,
1775116800,23722.370000000003,23725.620000000003,23666.25,23678.25,,
1775120400,23678.25,23703.370000000003,23662.5,23674,,
1775124000,23674,23684.25,23618.75,23656,,
1775127600,23656,23665.5,23526.07,23526.870000000003,,
1775131200,23526.870000000003,23601.370000000003,23510.370000000003,23569.25,,
1775134800,23569.25,23752.15,23522.4,23742.15,,
1775138400,23742.15,24106.15,23703.15,24019.27,,
1775142000,24019.27,24058.4,23933.27,23979.65,,
1775145600,23979.65,24020.02,23901.65,23965.15,,
1775149200,23965.15,24026.15,23907.52,23934.65,,
1775152800,23934.65,24009.02,23934.52,23984.4,,
1775156400,23984.4,24069.52,23978.77,24065.27,,
1775160000,24065.27,24077.5,24043,24062.95,,
1775167200,24062.95,24064.210000000003,24024.16,24049.460000000003,,
1775170800,24049.460000000003,24062.34,24035.34,24059.09,,
1775174400,24059.09,24100.710000000003,24058.91,24071.59,,
1775178000,24071.59,24077.34,24041.960000000003,24043.460000000003,,
1775181600,24043.460000000003,24051.59,23997.16,24026.84,,
1775185200,24026.84,24037.960000000003,24007.210000000003,24012.710000000003,,
1775188800,24012.710000000003,24028.84,24003.09,24013.210000000003,,
1775192400,24013.210000000003,24039.210000000003,24005.34,24027.09,,
1775196000,24027.09,24029.84,23985.59,23999.09,,
1775199600,23999.09,24009.210000000003,23966.210000000003,24000.34,,
1775203200,24000.34,24013.210000000003,23988.66,23995.59,,
1775206800,23995.59,23999.960000000003,23977.59,23985.59,,
1775210400,23985.59,23990.460000000003,23972.41,23984.210000000003,,
1775214000,23984.210000000003,24005.460000000003,23959.59,23996.59,,
1775217600,23996.59,24084.16,23958.66,23962.66,,
1775221200,23962.66,23983.09,23951.91,23976.16,,
1775426400,23976.16,23976.16,23834.54,23932.29,,
1775430000,23932.29,23947.41,23894.29,23944.91,,
1775433600,23944.91,24068.41,23940.11,24062.29,,
1775437200,24062.29,24092.79,24037.66,24046.29,,
1775440800,24046.29,24179.79,24041.41,24076.54,,
1775444400,24079.04,24082.79,23976.86,24065.54,,
1775448000,24065.54,24114.29,24060.91,24106.16,,
1775451600,24106.16,24121.41,24066.04,24085.91,,
1775455200,24085.91,24143.66,24069.41,24109.54,,
1775458800,24109.54,24178.41,24061.54,24162.04,,
1775462400,24162.04,24245.54,24162.04,24222.91,,
1775466000,24222.91,24250.41,24185.16,24189.54,,
1775469600,24189.54,24212.29,24123.61,24167.91,,
1775473200,24167.91,24169.66,24136.04,24159.66,,
1775476800,24159.66,24190.54,24141.79,24159.66,,
1775480400,24159.66,24263.61,24101.31,24263.61,,
1775484000,24263.61,24301.44,24116.31,24159.94,,
1775487600,24159.94,24190.69,24107.19,24177.19,,
1775491200,24177.19,24199.94,24136.94,24161.44,,
1775494800,24161.44,24185.69,24057.56,24117.56,,
1775498400,24117.56,24214.06,24099.69,24204.94,,
1775502000,24204.94,24223.31,24180.06,24216.44,,
1775505600,24216.44,24222.54,24187.41,24202.49,,
1775512800,24202.49,24247.42,24167.79,24168.17,,
1775516400,24168.17,24196.67,24164.29,24165.17,,
1775520000,24165.17,24223.29,24143.79,24167.92,,
1775523600,24167.92,24175.92,24034.54,24042.79,,
1775527200,24042.79,24085.54,24018.79,24077.17,,
1775530800,24077.17,24096.17,24058.42,24086.17,,
1775534400,24086.17,24127.79,24064.17,24112.29,,
1775538000,24112.29,24124.29,24070.54,24093.04,,
1775541600,24093.04,24109.79,24072.79,24107.67,,
1775545200,24107.67,24120.67,24075.04,24112.29,,
1775548800,24112.29,24247.67,24112.29,24225.67,,
1775552400,24225.67,24285.79,24218.29,24251.04,,
1775556000,24251.04,24264.79,24050.99,24068.99,,
1775559600,24068.99,24122.42,24043.92,24076.29,,
1775563200,24076.29,24142.92,24004.24,24080.79,,
1775566800,24080.79,24165.19,23984.69,23987.69,,
1775570400,23987.69,24009.94,23860.32,23875.32,,
1775574000,23875.32,23997.44,23807.82,23973.57,,
1775577600,23973.57,24104.57,23972.32,24067.57,,
1775581200,24067.57,24165.07,24035.94,24091.32,,
1775584800,24091.32,24103.69,23942.57,23968.32,,
1775588400,23968.32,24246.57,23948.94,24235.19,,
1775592000,24235.19,24315.79,24211.29,24263.99,,
1775599200,24263.99,24779.95,24221.45,24770.45,,
1775602800,24770.45,24943,24770.45,24907.88,,
1775606400,24907.88,24958.5,24865.38,24938.25,,
1775610000,24938.25,24965.88,24899.95,24951.25,,
1775613600,24951.25,24968.38,24948.75,24968.13,,
1775617200,24968.13,24975.38,24943.75,24959.63,,
1775620800,24959.63,25012.38,24959.63,24981.88,,
1775624400,24981.88,25051.5,24975.75,25048.38,,
1775628000,25048.38,25058.5,25019.13,25027.75,,
1775631600,25027.75,25046.75,24993.13,24999.13,,
1775635200,24999.13,25079.7,24991.5,25072.13,,
1775638800,25072.13,25102.38,25041.13,25057.13,,
1775642400,25057.13,25089,25042.63,25061.38,,
1775646000,25061.38,25091.88,25037.5,25066.25,,
1775649600,25066.25,25113.63,25012.5,25070.25,,
1775653200,25070.25,25106.780000000002,24921.7,24939.4,,
1775656800,24939.4,24962.030000000002,24783.95,24850.280000000002,,
1775660400,24850.280000000002,24946.530000000002,24836.280000000002,24935.9,,
1775664000,24935.9,25014.780000000002,24919.030000000002,24999.4,,
1775667600,24999.4,25013.9,24922.7,24951.530000000002,,
1775671200,24951.530000000002,24988.9,24806.4,24810.9,,
1775674800,24810.9,24954.15,24800.65,24937.15,,
1775678400,24937.15,24952,24890.38,24895.2,,
1775685600,24895.2,24918.640000000003,24865.510000000002,24888.890000000003,,
1775689200,24888.890000000003,24909.510000000002,24877.140000000003,24880.260000000002,,
1775692800,24880.260000000002,24889.010000000002,24853.710000000003,24866.010000000002,,
1775696400,24866.010000000002,24879.640000000003,24835.140000000003,24877.260000000002,,
1775700000,24877.260000000002,24903.760000000002,24876.510000000002,24885.010000000002,,
1775703600,24885.010000000002,24891.640000000003,24863.010000000002,24873.140000000003,,
1775707200,24873.140000000003,24878.010000000002,24860.960000000003,24868.390000000003,,
1775710800,24868.390000000003,24901.140000000003,24848.510000000002,24883.510000000002,,
1775714400,24883.510000000002,24912.510000000002,24871.510000000002,24893.640000000003,,
1775718000,24893.640000000003,24902.760000000002,24819.390000000003,24840.010000000002,,
1775721600,24840.010000000002,24858.260000000002,24807.010000000002,24826.890000000003,,
1775725200,24826.890000000003,24872.640000000003,24818.390000000003,24871.010000000002,,
1775728800,24871.010000000002,24881.260000000002,24835.390000000003,24838.390000000003,,
1775732400,24838.390000000003,24892.760000000002,24831.260000000002,24884.140000000003,,
1775736000,24884.140000000003,24917.390000000003,24870.890000000003,24883.140000000003,,
1775739600,24883.140000000003,24965.66,24860.41,24887.79,,
1775743200,24887.79,24910.41,24815.29,24895.54,,
1775746800,24895.54,25051.79,24870.66,25043.91,,
1775750400,25043.91,25118.91,25016.41,25051.41,,
1775754000,25051.41,25111.16,25042.66,25081.29,,
1775757600,25081.29,25085.91,25000.460000000003,25034.66,,
1775761200,25034.66,25124.16,25030.16,25103.66,,
1775764800,25103.66,25108.260000000002,25074.510000000002,25098.460000000003,,
1775772000,25098.460000000003,25110.04,25058.79,25062.79,,
1775775600,25062.79,25091.04,25048.79,25079.920000000002,,
1775779200,25079.920000000002,25132.79,25061.170000000002,25126.670000000002,,
1775782800,25126.670000000002,25154.29,25111.170000000002,25140.04,,
1775786400,25140.04,25145.920000000002,25109.79,25129.420000000002,,
1775790000,25129.420000000002,25158.29,25126.670000000002,25146.670000000002,,
1775793600,25146.670000000002,25149.170000000002,25121.04,25125.170000000002,,
1775797200,25125.170000000002,25140.420000000002,25113.74,25117.79,,
1775800800,25117.79,25123.170000000002,25074.99,25084.170000000002,,
1775804400,25084.170000000002,25110.420000000002,25078.670000000002,25097.670000000002,,
1775808000,25097.670000000002,25099.29,25058.74,25064.54,,
1775811600,25064.54,25129.920000000002,25061.54,25114.170000000002,,
1775815200,25114.170000000002,25139.170000000002,25096.170000000002,25127.29,,
1775818800,25127.29,25156.670000000002,25117.29,25124.04,,
1775822400,25124.04,25227.74,25119.170000000002,25159.670000000002,,
1775826000,25159.670000000002,25224.940000000002,25146.940000000002,25175.940000000002,,
1775829600,25175.940000000002,25229.07,25124.57,25208.190000000002,,
1775833200,25208.190000000002,25248.940000000002,25101.07,25120.440000000002,,
1775836800,25120.440000000002,25157.57,25078.07,25121.07,,
1775840400,25121.07,25131.32,25079.190000000002,25127.940000000002,,
1775844000,25127.940000000002,25136.940000000002,25095.32,25116.940000000002,,
1775847600,25116.940000000002,25157.82,25114.940000000002,25139.940000000002,,
1775851200,25139.940000000002,25175.54,25132.29,25175.24,,
1776031200,25175.24,25175.24,24768.030000000002,24819.960000000003,,
1776034800,24819.960000000003,24848.960000000003,24785.530000000002,24846.08,,
1776038400,24846.08,24918.83,24812.08,24918.58,,
1776042000,24918.58,24952.960000000003,24914.83,24946.08,,
1776045600,24946.08,24948.210000000003,24919.710000000003,24940.210000000003,,
1776049200,24940.210000000003,24947.210000000003,24916.960000000003,24922.960000000003,,
1776052800,24922.960000000003,24957.960000000003,24912.780000000002,24943.58,,
1776056400,24943.58,24953.210000000003,24922.83,24942.08,,
1776060000,24942.08,24982.210000000003,24940.960000000003,24977.960000000003,,
1776063600,24977.960000000003,24990.710000000003,24950.83,24964.33,,
1776067200,24964.33,24993.460000000003,24952.210000000003,24960.710000000003,,
1776070800,24960.710000000003,24996.08,24960.710000000003,24978.960000000003,,
1776074400,24978.960000000003,25021.210000000003,24972.460000000003,25018.960000000003,,
1776078000,25018.960000000003,25057.460000000003,24947.710000000003,24952.33,,
1776081600,24952.33,25042.210000000003,24936.58,25030.960000000003,,
1776085200,25030.960000000003,25172.980000000003,25019.710000000003,25170.61,,
1776088800,25170.61,25222.230000000003,25110.480000000003,25214.980000000003,,
1776092400,25214.980000000003,25218.11,25160.030000000002,25172.730000000003,,
1776096000,25172.730000000003,25298.36,25145.61,25273.980000000003,,
1776099600,25273.980000000003,25302.730000000003,25260.11,25267.36,,
1776103200,25267.36,25317.480000000003,25259.36,25308.480000000003,,
1776106800,25308.480000000003,25413.730000000003,25294.230000000003,25401.11,,
1776110400,25401.11,25449.960000000003,25396.210000000003,25448.41,,
1776117600,25448.41,25460.32,25428.02,25457.32,,
1776121200,25457.32,25481.82,25446.57,25449.07,,
1776124800,25449.07,25463.32,25422.95,25454.57,,
1776128400,25454.57,25456.57,25435.2,25444.95,,
1776132000,25444.95,25460.57,25438.95,25459.32,,
1776135600,25459.32,25459.32,25438.07,25446.57,,
1776139200,25446.57,25458.07,25443.95,25457.07,,
1776142800,25457.07,25461.7,25434.95,25437.57,,
1776146400,25437.57,25456.2,25427.82,25448.2,,
1776150000,25448.2,25506.32,25445.07,25481.95,,
1776153600,25481.95,25527.7,25473.32,25525.95,,
1776157200,25525.95,25537.2,25495.2,25500.82,,
1776160800,25500.82,25518.95,25486.32,25489.07,,
1776164400,25489.07,25557.07,25483.57,25530.2,,
1776168000,25530.2,25579.32,25519.82,25539.45,,
1776171600,25539.45,25627.350000000002,25515.07,25585.600000000002,,
1776175200,25585.600000000002,25683.72,25575.850000000002,25669.850000000002,,
1776178800,25669.850000000002,25763.350000000002,25626.22,25739.47,,
1776182400,25739.47,25801.72,25736.02,25777.72,,
1776186000,25777.72,25832.850000000002,25775.47,25821.97,,
1776189600,25821.97,25828.22,25748.27,25781.47,,
1776193200,25781.47,25866.350000000002,25778.850000000002,25864.72,,
1776196800,25864.72,25866.07,25835.7,25853.9,,
1776204000,25853.9,25875.93,25839.93,25859.06,,
1776207600,25859.06,25898.43,25856.93,25881.31,,
1776211200,25881.31,25885.43,25858.06,25881.31,,
1776214800,25881.31,25905.18,25876.81,25900.93,,
1776218400,25900.93,25901.31,25853.63,25858.81,,
1776222000,25858.81,25889.18,25857.93,25884.68,,
1776225600,25884.68,25888.56,25873.06,25876.31,,
1776229200,25876.31,25920.43,25829.56,25841.56,,
1776232800,25841.56,25860.56,25831.06,25850.81,,
1776236400,25850.81,25871.81,25834.13,25867.31,,
1776240000,25867.31,25900.93,25863.18,25894.43,,
1776243600,25894.43,25900.56,25838.38,25841.31,,
1776247200,25841.31,25860.68,25796.88,25847.81,,
1776250800,25847.81,25905.13,25835.31,25860.81,,
1776254400,25860.81,25870.31,25823.43,25852.56,,
1776258000,25852.56,25933.83,25842.63,25932.210000000003,,
1776261600,25932.210000000003,26039.710000000003,25911.960000000003,26026.33,,
1776265200,26026.33,26078.58,26002.08,26060.33,,
1776268800,26060.33,26114.83,25965.88,26007.710000000003,,
1776272400,26007.710000000003,26083.08,25999.83,26053.58,,
1776276000,26053.58,26178.460000000003,26036.88,26166.33,,
1776279600,26166.33,26240.710000000003,26155.710000000003,26227.08,,
1776283200,26227.08,26234.31,26193.63,26222.760000000002,,
1776290400,26222.760000000002,26256.08,26208.15,26253.33,,
1776294000,26251.83,26278.65,26247.45,26270.33,,
1776297600,26270.33,26308.08,26252.9,26301.2,,
1776301200,26301.2,26328.45,26289.7,26304.58,,
1776304800,26304.58,26322.58,26302.95,26305.83,,
1776308400,26305.83,26323.83,26301.95,26306.83,,
1776312000,26306.83,26307.95,26292.33,26297.83,,
1776315600,26297.83,26324.7,26280.08,26318.45,,
1776319200,26318.45,26348.7,26318.45,26343.58,,
1776322800,26343.58,26349.83,26315.33,26322.58,,
1776326400,26322.58,26328.08,26272.4,26303.58,,
1776330000,26303.58,26321.2,26296.7,26316.58,,
1776333600,26316.58,26328.58,26228.08,26269.58,,
1776337200,26269.58,26288.7,26246.33,26282.08,,
1776340800,26282.08,26295.83,26256.33,26265.08,,
1776344400,26265.08,26316.600000000002,26139.850000000002,26185.350000000002,,
1776348000,26185.350000000002,26286.350000000002,26154.350000000002,26267.730000000003,,
1776351600,26267.730000000003,26405.100000000002,26267.600000000002,26397.600000000002,,
1776355200,26397.600000000002,26426.480000000003,26294.230000000003,26337.480000000003,,
1776358800,26337.480000000003,26373.350000000002,26294.980000000003,26324.350000000002,,
1776362400,26324.350000000002,26347.980000000003,26219.230000000003,26301.600000000002,,
1776366000,26301.600000000002,26362.230000000003,26297.980000000003,26348.350000000002,,
1776369600,26348.350000000002,26354.2,26304.33,26327.4,,
